ID,Block,PlotID,Species,Canopy,Trans,Fire,Snow,S1Tot,S2Tot,S3Tot,Row,Col,Pop,F1,Sp1,Su1,F2,Sp2,Su2,Su2.H,F3,F3.H,Sp3,Sp3.H,Su3.Fl,Su3.Fr,Su3.Sd,Su3.H
3504,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,4,4,SKM,,,,,,,,1,7,1,7,,,,
3505,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,4,5,CR,,,,,,,,,,1,1,,,,
3506,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,4,6,CR,,,,,,,,,,,,,,,
3507,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,4,7,CR,,,,,,,,,,,,,,,
3508,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,5,1,SK,,,,,,,,,,,,,,,
3509,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,5,2,SK,,,,,,,,,,,,,,,
3510,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,5,3,SKM,,,,,,,,,,,,,,,
3511,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,5,4,CR,,,,,,,,,,,,,,,
3512,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,5,5,CR,,,,,,,,,,,,,,,
3513,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,5,6,PR,,,,,,,,,,,,,,,
3514,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,5,7,SKM,,,,,,,,,,,,,,,
3515,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,6,1,CR,,,,,,,,,,,,,,,
3516,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,6,2,SKM,,,,,,,,,,,,,,,
3517,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,6,3,CR,,,,,,,,,,,,,,,
3518,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,6,4,SK,1,1,1,0,0,0,,0,,0,,,,,
3519,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,6,5,CR,,,,,,,,,,,,,,,
3520,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,6,6,SKM,,,,,,,,,,,,,,,
3521,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,6,7,SKM,1,1,1,0,0,0,,0,,0,,,,,
3522,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,7,1,CR,,,,,,,,,,,,,,,
3523,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,7,2,PR,,,,,,,,,,,,,,,
3524,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,7,3,CR,,,,,,,,,,,,,,,
3525,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,7,4,SK,,,,,,,,,,,,,,,
3526,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,7,5,CR,,,,,,,,,,,,,,,
3527,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,7,6,SKM,,,,,,,,,,,,,,,
3528,10,86,sj,C,22.1,0,-,101.6,25.4,7.62,7,7,SKM,,,,,,,,,,,,,,,
3431,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,1,1,SKM,,,,,,,,,,,,,,,
3432,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,1,2,SK,,,,,,,,,,,,,,,
3433,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,1,3,CR,,,,,,,,,,,,,,,
3434,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,1,4,SK,1,1,1,1,1,0,,0,,0,,,,,
3435,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,1,5,CR,,,,,,,,,,,,,,,
3436,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,1,6,PR,,,,,,,,,,,,,,,
3437,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,1,7,CR,,,,,,,,,,,,,,,
3438,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,2,1,SKM,,,,,,,,,,,,,,,
3439,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,2,2,CR,,1,1,0,0,0,,0,,0,,,,,
3440,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,2,3,SKM,1,0,0,0,0,0,,0,,0,,,,,
3441,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,2,4,SK,,1,1,1,0,0,,0,,0,,,,,
3442,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,2,5,CR,,,,,,,,,,,,,,,
3443,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,2,6,SKM,,,,,,,,,,,,,,,
3444,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,2,7,SK,,,,,,,,,,,,,,,
3445,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,3,1,CR,,,,,,,,,,,,,,,
3446,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,3,2,SKM,1,1,1,1,1,1,8,1,8,1,7,,,,
3447,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,3,3,CR,1,0,0,0,0,0,,0,,0,,,,,
3448,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,3,4,SKM,,,,,,,,,,,,,,,
3449,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,3,5,CR,,,,,,,,,,,,,,,
3450,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,3,6,SK,,,,,,,,,,,,,,,
3451,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,3,7,CR,,,,,,,,,,,,,,,
3452,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,4,1,SKM,,,,,,,,,,,,,,,
3453,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,4,2,CR,,,,,,,,,,,,,,,
3454,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,4,3,PR,,,,,,,,,,,,,,,
3455,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,4,4,CR,,,,,1,1,7.5,1,8,1,5,,,,
3456,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,4,5,SKM,,,,,,,,,,,,,,,
3457,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,4,6,CR,,,,,,,,,,,,,,,
3458,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,4,7,SKM,,,,,,,,,,,,,,,
3459,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,5,1,SK,,,,,,,,,,,,,,,
3460,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,5,2,CR,,,,,,,,,,,,,,,
3461,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,5,3,SKM,,,,,,,,,,,,,,,
3462,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,5,4,CR,,1,1,0,0,0,,0,,0,,,,,
3463,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,5,5,SKM,,,,,,,,,,,,,,,
3464,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,5,6,SK,,,,,,,,,,,,,,,
3465,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,5,7,CR,,,,,,,,,,,,,,,
3466,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,6,1,SKM,,,,,,,,,,,,,,,
3467,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,6,2,SKM,1,0,0,0,0,0,,0,,0,,,,,
3468,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,6,3,CR,,,,,,,,,,,,,,,
3469,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,6,4,CR,,,,,,,,,,,,,,,
3470,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,6,5,SK,,1,1,1,0,0,,0,,0,,,,,
3471,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,6,6,CR,,,,,,,,,,,,,,,
3472,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,6,7,SKM,,,,,,,,,,,,,,,
3473,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,7,1,PR,,,,,,,,,,,,,,,
3474,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,7,2,SKM,,,,,,,,,,,,,,,
3475,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,7,3,CR,,,,,,,,,,,,,,,
3476,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,7,4,SK,1,1,1,1,1,0,,0,,0,,,,,
3477,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,7,5,SK,,,,,,,,,,,,,,,
3478,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,7,6,CR,,,,,,,,,,,,,,,
3479,10,83,sj,C,22.1,0,+,218.44,58.42,30.48,7,7,SKM,,,,,,,,,,,,,,,
3382,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,1,1,CR,,,,,,,,,,,,,,,
3383,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,1,2,SKM,,1,1,1,0,0,,0,,0,,,,,
3384,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,1,3,CR,,,,,1,0,,0,,0,,,,,
3385,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,1,4,SK,,,,,1,1,4,0,,0,,,,,
3386,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,1,5,CR,,,,,,,,,,,,,,,
3387,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,1,6,SKM,,,,,,,,,,,,,,,
3388,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,1,7,SK,,,,,,,,,,,,,,,
3389,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,2,1,SK,1,1,1,1,1,0,,0,,0,,,,,
3390,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,2,2,CR,,,,,,,,,,,,,,,
3391,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,2,3,SKM,,1,1,1,0,0,,0,,0,,,,,
3392,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,2,4,CR,,,,,,,,,,,,,,,
3393,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,2,5,CR,,,,,,,,,,1,1,,,,
3394,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,2,6,SK,,,,,,,,,,,,,,,
3395,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,2,7,SKM,,,,,,,,,,,,,,,
3396,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,3,1,CR,,,,,,,,,,,,,,,
3397,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,3,2,CR,,,,,,,,,,,,,,,
3398,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,3,3,SKM,1,1,0,0,0,0,,0,,0,,,,,
3399,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,3,4,CR,,,,,,,,,,,,,,,
3400,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,3,5,SK,,,,,,,,,,,,,,,
3401,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,3,6,SKM,,,,,1,0,,0,,0,,,,,
3402,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,3,7,CR,,,,,,,,,,,,,,,
3403,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,4,1,CR,,,,,1,1,13.5,1,14,1,15,,,,
3404,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,4,2,SKM,,,,,1,0,,0,,0,,,,,
3405,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,4,3,PR,,1,1,1,0,0,,0,,0,,,,,
3406,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,4,4,SK,,1,1,1,1,1,9.5,0,,0,,,,,
3407,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,4,5,CR,,,,,,,,,,,,,,,
3408,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,4,6,SKM,,,,,,,,,,,,,,,
3409,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,4,7,PR,,,,,,,,,,,,,,,
3410,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,5,1,SKM,,,,,,,,,,,,,,,
3411,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,5,2,SKM,,,,,,,,1,3,0,,,,,
3412,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,5,3,CR,,,,,,,,,,,,,,,
3413,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,5,4,SK,,1,1,1,1,1,8,1,9,1,11,,,,
3414,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,5,5,CR,,,,,,,,,,,,,,,
3415,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,5,6,CR,,,,,,,,,,,,,,,
3416,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,5,7,SK,,,,,,,,,,,,,,,
3417,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,6,1,SKM,,,,,,,,,,,,,,,
3418,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,6,2,SK,,1,0,0,0,0,,0,,0,,,,,
3419,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,6,3,PR,,,,,,,,,,,,,,,
3420,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,6,4,SKM,,,,,,,,,,,,,,,
3421,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,6,5,CR,,,,,,,,,,,,,,,
3422,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,6,6,CR,,,,,,,,,,,,,,,
3423,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,6,7,SKM,,,,,,,,,,,,,,,
3424,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,7,1,CR,,,,,,,,,,,,,,,
3425,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,7,2,SKM,,,,,,,,,,,,,,,
3426,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,7,3,SKM,,,,,,,,,,,,,,,
3427,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,7,4,CR,,,,,,,,,,,,,,,
3428,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,7,5,SK,,,,,,,,,,,,,,,
3429,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,7,6,CR,,,,,,,,,,,,,,,
3430,10,89,sj,C,22.1,0,A,144.78,33.02,15.24,7,7,SKM,,,,,,,,,,,,,,,
3627,11,95,sj,D,12,0,-,68.58,17.78,5.08,1,1,CR,,,,,,,,,,,,,,,
3628,11,95,sj,D,12,0,-,68.58,17.78,5.08,1,2,CR,,,,,,,,,,,,,,,
3629,11,95,sj,D,12,0,-,68.58,17.78,5.08,1,3,SKM,,,,,,,,,,,,,,,
3630,11,95,sj,D,12,0,-,68.58,17.78,5.08,1,4,CR,,,,,,,,,,,,,,,
3631,11,95,sj,D,12,0,-,68.58,17.78,5.08,1,5,SK,,,,,,,,,,,,,,,
3632,11,95,sj,D,12,0,-,68.58,17.78,5.08,1,6,SKM,,,,,,,,,,,,,,,
3633,11,95,sj,D,12,0,-,68.58,17.78,5.08,1,7,PR,,,,,,,,,,,,,,,
3634,11,95,sj,D,12,0,-,68.58,17.78,5.08,2,1,CR,,,,,,,,,,,,,,,
3635,11,95,sj,D,12,0,-,68.58,17.78,5.08,2,2,SKM,,,,,,,,,,,,,,,
3636,11,95,sj,D,12,0,-,68.58,17.78,5.08,2,3,CR,,,,,,,,,,,,,,,
3637,11,95,sj,D,12,0,-,68.58,17.78,5.08,2,4,SKM,,,,,,,,,,,,,,,
3638,11,95,sj,D,12,0,-,68.58,17.78,5.08,2,5,PR,,,,,,,,,,,,,,,
3639,11,95,sj,D,12,0,-,68.58,17.78,5.08,2,6,SKM,,,,,,,,,,,,,,,
3640,11,95,sj,D,12,0,-,68.58,17.78,5.08,2,7,CR,,,,,,,,,,,,,,,
3641,11,95,sj,D,12,0,-,68.58,17.78,5.08,3,1,CR,,,,,,,,,,,,,,,
3642,11,95,sj,D,12,0,-,68.58,17.78,5.08,3,2,SKM,,,,,,,,,,,,,,,
3643,11,95,sj,D,12,0,-,68.58,17.78,5.08,3,3,PR,,,,,,,,,,,,,,,
3644,11,95,sj,D,12,0,-,68.58,17.78,5.08,3,4,CR,,,,,,,,,,,,,,,
3645,11,95,sj,D,12,0,-,68.58,17.78,5.08,3,5,SK,,,,,,,,,,,,,,,
3646,11,95,sj,D,12,0,-,68.58,17.78,5.08,3,6,SK,,,,,,,,,,,,,,,
3647,11,95,sj,D,12,0,-,68.58,17.78,5.08,3,7,SK,,,,,,,,,,,,,,,
3648,11,95,sj,D,12,0,-,68.58,17.78,5.08,4,1,SKM,,,,,,,,,,,,,,,
3649,11,95,sj,D,12,0,-,68.58,17.78,5.08,4,2,SKM,,,,,,,,,,,,,,,
3650,11,95,sj,D,12,0,-,68.58,17.78,5.08,4,3,CR,,,,,,,,,,,,,,,
3651,11,95,sj,D,12,0,-,68.58,17.78,5.08,4,4,SK,,,,,,,,,,,,,,,
3652,11,95,sj,D,12,0,-,68.58,17.78,5.08,4,5,SK,,,,,,,,,,,,,,,
3653,11,95,sj,D,12,0,-,68.58,17.78,5.08,4,6,SK,,,,,,,,,,,,,,,
3654,11,95,sj,D,12,0,-,68.58,17.78,5.08,4,7,CR,,,,,,,,,,,,,,,
3655,11,95,sj,D,12,0,-,68.58,17.78,5.08,5,1,CR,,,,,,,,,,,,,,,
3656,11,95,sj,D,12,0,-,68.58,17.78,5.08,5,2,CR,,,,,,,,,,,,,,,
3657,11,95,sj,D,12,0,-,68.58,17.78,5.08,5,3,SKM,,,,,,,,,,,,,,,
3658,11,95,sj,D,12,0,-,68.58,17.78,5.08,5,4,SKM,,,,,,,,,,,,,,,
3659,11,95,sj,D,12,0,-,68.58,17.78,5.08,5,5,CR,,,,,,,,,,,,,,,
3660,11,95,sj,D,12,0,-,68.58,17.78,5.08,5,6,SKM,1,0,0,0,0,0,,0,,0,,,,,
3661,11,95,sj,D,12,0,-,68.58,17.78,5.08,5,7,SKM,,,,,,,,,,,,,,,
3662,11,95,sj,D,12,0,-,68.58,17.78,5.08,6,1,CR,,,,,,,,,,,,,,,
3663,11,95,sj,D,12,0,-,68.58,17.78,5.08,6,2,CR,,,,,,,,,,,,,,,
3664,11,95,sj,D,12,0,-,68.58,17.78,5.08,6,3,CR,,,,,,,,,,,,,,,
3665,11,95,sj,D,12,0,-,68.58,17.78,5.08,6,4,SKM,,,,,,,,,,,,,,,
3666,11,95,sj,D,12,0,-,68.58,17.78,5.08,6,5,SKM,,,,,,,,,,,,,,,
3667,11,95,sj,D,12,0,-,68.58,17.78,5.08,6,6,CR,,,,,,,,,,,,,,,
3668,11,95,sj,D,12,0,-,68.58,17.78,5.08,6,7,CR,,,,,,,,,,,,,,,
3669,11,95,sj,D,12,0,-,68.58,17.78,5.08,7,1,CR,,,,,,,,,,,,,,,
3670,11,95,sj,D,12,0,-,68.58,17.78,5.08,7,2,SKM,,,,,,,,,,,,,,,
3671,11,95,sj,D,12,0,-,68.58,17.78,5.08,7,3,SKM,,,,,,,,,,,,,,,
3672,11,95,sj,D,12,0,-,68.58,17.78,5.08,7,4,SK,,,,,,,,,,,,,,,
3673,11,95,sj,D,12,0,-,68.58,17.78,5.08,7,5,SK,,,,,,,,,,,,,,,
3674,11,95,sj,D,12,0,-,68.58,17.78,5.08,7,6,SK,,,,,,,,,,,,,,,
3675,11,95,sj,D,12,0,-,68.58,17.78,5.08,7,7,CR,,,,,,,,,,,,,,,
3578,11,98,sj,D,12,0,+,129.54,33.02,12.7,1,1,SKM,,,,,,,,,,,,,,,
3579,11,98,sj,D,12,0,+,129.54,33.02,12.7,1,2,SK,,,,,,,,,,,,,,,
3580,11,98,sj,D,12,0,+,129.54,33.02,12.7,1,3,CR,,,,,,,,,,,,,,,
3581,11,98,sj,D,12,0,+,129.54,33.02,12.7,1,4,SK,,,,,,,,,,,,,,,
3582,11,98,sj,D,12,0,+,129.54,33.02,12.7,1,5,CR,,,,,,,,,,,,,,,
3583,11,98,sj,D,12,0,+,129.54,33.02,12.7,1,6,SKM,,,,,,,,,,,,,,,
3584,11,98,sj,D,12,0,+,129.54,33.02,12.7,1,7,SKM,,,,,,,,,,,,,,,
3585,11,98,sj,D,12,0,+,129.54,33.02,12.7,2,1,PR,,,,,,,,,,,,,,,
3586,11,98,sj,D,12,0,+,129.54,33.02,12.7,2,2,SKM,,,,,,,,,,,,,,,
3587,11,98,sj,D,12,0,+,129.54,33.02,12.7,2,3,CR,,,,,,,,,,,,,,,
3588,11,98,sj,D,12,0,+,129.54,33.02,12.7,2,4,SK,,,,,,,,,,,,,,,
3589,11,98,sj,D,12,0,+,129.54,33.02,12.7,2,5,CR,,,,,,,,,,,,,,,
3590,11,98,sj,D,12,0,+,129.54,33.02,12.7,2,6,SKM,,,,,,,,,,,,,,,
3591,11,98,sj,D,12,0,+,129.54,33.02,12.7,2,7,CR,,,,,,,,,,,,,,,
3592,11,98,sj,D,12,0,+,129.54,33.02,12.7,3,1,SKM,,,,,,,,,,,,,,,
3593,11,98,sj,D,12,0,+,129.54,33.02,12.7,3,2,CR,,,,,,,,,,,,,,,
3594,11,98,sj,D,12,0,+,129.54,33.02,12.7,3,3,SK,,,,,,,,,,,,,,,
3595,11,98,sj,D,12,0,+,129.54,33.02,12.7,3,4,CR,,,,,,,,,,,,,,,
3596,11,98,sj,D,12,0,+,129.54,33.02,12.7,3,5,SKM,,,,,,,,,,,,,,,
3597,11,98,sj,D,12,0,+,129.54,33.02,12.7,3,6,CR,,,,,,,,,,,,,,,
3598,11,98,sj,D,12,0,+,129.54,33.02,12.7,3,7,PR,,,,,,,,,,,,,,,
3599,11,98,sj,D,12,0,+,129.54,33.02,12.7,4,1,CR,,,,,,,,,,,,,,,
3600,11,98,sj,D,12,0,+,129.54,33.02,12.7,4,2,SKM,,,,,,,,,,,,,,,
3601,11,98,sj,D,12,0,+,129.54,33.02,12.7,4,3,SKM,,,,,,,,,,,,,,,
3602,11,98,sj,D,12,0,+,129.54,33.02,12.7,4,4,CR,,,,,,,,,,,,,,,
3603,11,98,sj,D,12,0,+,129.54,33.02,12.7,4,5,SK,,,,,,,,,,,,,,,
3604,11,98,sj,D,12,0,+,129.54,33.02,12.7,4,6,CR,,,,,,,,,,,,,,,
3605,11,98,sj,D,12,0,+,129.54,33.02,12.7,4,7,SKM,,,,,,,,,,,,,,,
3606,11,98,sj,D,12,0,+,129.54,33.02,12.7,5,1,CR,,,,,,,,,,,,,,,
3607,11,98,sj,D,12,0,+,129.54,33.02,12.7,5,2,SK,,1,0,0,0,0,,0,,0,,,,,
3608,11,98,sj,D,12,0,+,129.54,33.02,12.7,5,3,CR,,,,,,,,,,,,,,,
3609,11,98,sj,D,12,0,+,129.54,33.02,12.7,5,4,SKM,,,,,,,,,,,,,,,
3610,11,98,sj,D,12,0,+,129.54,33.02,12.7,5,5,CR,,,,,,,,,,,,,,,
3611,11,98,sj,D,12,0,+,129.54,33.02,12.7,5,6,SK,,,,,,,,,,,,,,,
3612,11,98,sj,D,12,0,+,129.54,33.02,12.7,5,7,CR,,,,,,,,,,,,,,,
3613,11,98,sj,D,12,0,+,129.54,33.02,12.7,6,1,SKM,,,,,,,,,,,,,,,
3614,11,98,sj,D,12,0,+,129.54,33.02,12.7,6,2,SKM,,,,,,,,,,,,,,,
3615,11,98,sj,D,12,0,+,129.54,33.02,12.7,6,3,PR,,,,,,,,,,,,,,,
3616,11,98,sj,D,12,0,+,129.54,33.02,12.7,6,4,CR,,,,,,,,,,,,,,,
3617,11,98,sj,D,12,0,+,129.54,33.02,12.7,6,5,SK,,,,,,,,,,,,,,,
3618,11,98,sj,D,12,0,+,129.54,33.02,12.7,6,6,CR,,,,,,,,,,,,,,,
3619,11,98,sj,D,12,0,+,129.54,33.02,12.7,6,7,SKM,,,,,,,,,,,,,,,
3620,11,98,sj,D,12,0,+,129.54,33.02,12.7,7,1,CR,,1,0,0,0,0,,0,,0,,,,,
3621,11,98,sj,D,12,0,+,129.54,33.02,12.7,7,2,SK,,,,,,,,,,,,,,,
3622,11,98,sj,D,12,0,+,129.54,33.02,12.7,7,3,CR,,,,,,,,,,,,,,,
3623,11,98,sj,D,12,0,+,129.54,33.02,12.7,7,4,SKM,,,,,,,,,,,,,,,
3624,11,98,sj,D,12,0,+,129.54,33.02,12.7,7,5,CR,,,,,,,,,,,,,,,
3625,11,98,sj,D,12,0,+,129.54,33.02,12.7,7,6,SK,,,,,,,,,,,,,,,
3626,11,98,sj,D,12,0,+,129.54,33.02,12.7,7,7,SKM,,,,,,,,,,,,,,,
3529,11,92,sj,D,12,0,A,91.44,20.32,5.08,1,1,SKM,,,,,,,,,,,,,,,
3530,11,92,sj,D,12,0,A,91.44,20.32,5.08,1,2,CR,,,,,,,,,,,,,,,
3531,11,92,sj,D,12,0,A,91.44,20.32,5.08,1,3,CR,,,,,,,,,,,,,,,
3532,11,92,sj,D,12,0,A,91.44,20.32,5.08,1,4,CR,,,,,,,,,,,,,,,
3533,11,92,sj,D,12,0,A,91.44,20.32,5.08,1,5,SK,,,,,,,,,,,,,,,
3534,11,92,sj,D,12,0,A,91.44,20.32,5.08,1,6,CR,,,,,,,,,,,,,,,
3535,11,92,sj,D,12,0,A,91.44,20.32,5.08,1,7,SKM,,,,,,,,,,,,,,,
3536,11,92,sj,D,12,0,A,91.44,20.32,5.08,2,1,SKM,,,,,,,,,,,,,,,
3537,11,92,sj,D,12,0,A,91.44,20.32,5.08,2,2,CR,,,,,,,,,,,,,,,
3538,11,92,sj,D,12,0,A,91.44,20.32,5.08,2,3,CR,,,,,,,,,,,,,,,
3539,11,92,sj,D,12,0,A,91.44,20.32,5.08,2,4,SK,,,,,,,,,,,,,,,
3540,11,92,sj,D,12,0,A,91.44,20.32,5.08,2,5,CR,,,,,,,,,,,,,,,
3541,11,92,sj,D,12,0,A,91.44,20.32,5.08,2,6,SKM,,,,,,,,,,,,,,,
3542,11,92,sj,D,12,0,A,91.44,20.32,5.08,2,7,SKM,,,,,,,,,,,,,,,
3543,11,92,sj,D,12,0,A,91.44,20.32,5.08,3,1,PR,,,,,,,,,,,,,,,
3544,11,92,sj,D,12,0,A,91.44,20.32,5.08,3,2,SKM,,,,,,,,,,,,,,,
3545,11,92,sj,D,12,0,A,91.44,20.32,5.08,3,3,SKM,,,,,,,,,,,,,,,
3546,11,92,sj,D,12,0,A,91.44,20.32,5.08,3,4,PR,,,,,,,,,,,,,,,
3547,11,92,sj,D,12,0,A,91.44,20.32,5.08,3,5,SKM,,,,,,,,,,,,,,,
3548,11,92,sj,D,12,0,A,91.44,20.32,5.08,3,6,CR,,,,,,,,,,,,,,,
3549,11,92,sj,D,12,0,A,91.44,20.32,5.08,3,7,SKM,,,,,,,,,,,,,,,
3550,11,92,sj,D,12,0,A,91.44,20.32,5.08,4,1,CR,,,,,,,,,,,,,,,
3551,11,92,sj,D,12,0,A,91.44,20.32,5.08,4,2,SK,,,,,,,,,,,,,,,
3552,11,92,sj,D,12,0,A,91.44,20.32,5.08,4,3,SK,,,,,,,,,,,,,,,
3553,11,92,sj,D,12,0,A,91.44,20.32,5.08,4,4,CR,,,,,,,,,,,,,,,
3554,11,92,sj,D,12,0,A,91.44,20.32,5.08,4,5,CR,,,,,,,,,,,,,,,
3555,11,92,sj,D,12,0,A,91.44,20.32,5.08,4,6,CR,,,,,,,,,,,,,,,
3556,11,92,sj,D,12,0,A,91.44,20.32,5.08,4,7,CR,,,,,,,,,,,,,,,
3557,11,92,sj,D,12,0,A,91.44,20.32,5.08,5,1,SK,,,,,,,,,,,,,,,
3558,11,92,sj,D,12,0,A,91.44,20.32,5.08,5,2,SKM,,,,,,,,,,,,,,,
3559,11,92,sj,D,12,0,A,91.44,20.32,5.08,5,3,CR,,,,,,,,,,,,,,,
3560,11,92,sj,D,12,0,A,91.44,20.32,5.08,5,4,CR,,,,,,,,,,,,,,,
3561,11,92,sj,D,12,0,A,91.44,20.32,5.08,5,5,CR,,,,,,,,,,,,,,,
3562,11,92,sj,D,12,0,A,91.44,20.32,5.08,5,6,SKM,,,,,,,,,,,,,,,
